timestamp,ros_time,datetime,latitude,longitude,altitude,status,service
1757417291.723332,1757417291.7231324,2025-09-09 11:28:11.723332,29.743950597,106.54949892366666,241.49199999999996,2,1
1757417291.8238616,1757417291.8236601,2025-09-09 11:28:11.823862,29.743950644833333,106.54949288333333,241.48199999999997,2,1
1757417291.9247196,1757417291.9244218,2025-09-09 11:28:11.924720,29.7439505225,106.5494869485,241.474,2,1
1757417292.0173013,1757417292.0169992,2025-09-09 11:28:12.017301,29.743950405166668,106.5494810365,241.46799999999996,2,1
1757417292.1177669,1757417292.117495,2025-09-09 11:28:12.117767,29.743950341666668,106.5494751655,241.45799999999997,2,1
1757417292.2182744,1757417292.2180321,2025-09-09 11:28:12.218274,29.7439502955,106.54946936416667,241.447,2,1
1757417292.3191516,1757417292.3187003,2025-09-09 11:28:12.319152,29.743950240833332,106.5494636485,241.44099999999997,2,1
1757417292.4193828,1757417292.4191282,2025-09-09 11:28:12.419383,29.7439501795,106.54945799783333,241.433,2,1
1757417292.5199664,1757417292.5197577,2025-09-09 11:28:12.519966,29.743950223,106.54945239733334,241.423,2,1
1757417292.6207883,1757417292.6205156,2025-09-09 11:28:12.620788,29.743950271666666,106.5494468555,241.414,2,1
1757417292.7217946,1757417292.7214522,2025-09-09 11:28:12.721795,29.743950270833334,106.54944140433334,241.402,2,1
1757417292.8224287,1757417292.8221712,2025-09-09 11:28:12.822429,29.743950278,106.5494359875,241.389,2,1
1757417292.9230793,1757417292.9228718,2025-09-09 11:28:12.923079,29.743950239,106.54943058383333,241.389,2,1
1757417293.023962,1757417293.0237665,2025-09-09 11:28:13.023962,29.743950197166665,106.54942519433334,241.39,2,1
1757417293.12544,1757417293.1251822,2025-09-09 11:28:13.125440,29.743950188833335,106.54941978766666,241.38800000000003,2,1
1757417293.218386,1757417293.2180672,2025-09-09 11:28:13.218386,29.743950184,106.54941439616667,241.387,2,1
1757417293.3185294,1757417293.318216,2025-09-09 11:28:13.318529,29.743950217166667,106.54940900166666,241.377,2,1
1757417293.4197953,1757417293.4194713,2025-09-09 11:28:13.419795,29.7439502685,106.54940360816667,241.365,2,1
1757417293.520115,1757417293.5198524,2025-09-09 11:28:13.520115,29.743950252833333,106.54939818366667,241.351,2,1
1757417293.6206827,1757417293.6204252,2025-09-09 11:28:13.620683,29.743950267,106.5493927805,241.339,2,1
1757417293.7211914,1757417293.7209678,2025-09-09 11:28:13.721191,29.743950423,106.54938745616667,241.32100000000003,2,1
1757417293.8216784,1757417293.8214154,2025-09-09 11:28:13.821678,29.743950624500002,106.54938218333334,241.303,2,1
1757417293.9220552,1757417293.9218926,2025-09-09 11:28:13.922055,29.743950797666667,106.54937702583334,241.289,2,1
1757417294.0228183,1757417294.0226212,2025-09-09 11:28:14.022818,29.743950999833334,106.54937191816667,241.27500000000003,2,1
1757417294.1231751,1757417294.1229086,2025-09-09 11:28:14.123175,29.74395120533333,106.54936689216666,241.28199999999998,2,1
1757417294.2239604,1757417294.2237067,2025-09-09 11:28:14.223960,29.743951466,106.54936192,241.29000000000002,2,1
1757417294.3245609,1757417294.324275,2025-09-09 11:28:14.324561,29.7439518085,106.54935706883333,241.29500000000002,2,1
1757417294.4170842,1757417294.416535,2025-09-09 11:28:14.417084,29.743952200833334,106.54935227666667,241.29900000000004,2,1
1757417294.5175328,1757417294.5171435,2025-09-09 11:28:14.517533,29.743952644166665,106.54934746933333,241.29000000000002,2,1
1757417294.6182928,1757417294.6180055,2025-09-09 11:28:14.618293,29.743953142666665,106.54934272883334,241.281,2,1
1757417294.718987,1757417294.718651,2025-09-09 11:28:14.718987,29.743953789,106.54933799033333,241.26,2,1
1757417294.819539,1757417294.81918,2025-09-09 11:28:14.819539,29.7439544915,106.54933332083333,241.24,2,1
1757417294.9198945,1757417294.9197133,2025-09-09 11:28:14.919894,29.7439551575,106.54932876883333,241.224,2,1
1757417295.0203905,1757417295.0201602,2025-09-09 11:28:15.020391,29.743955868833332,106.5493242815,241.207,2,1
1757417295.121054,1757417295.1206663,2025-09-09 11:28:15.121054,29.743956551333333,106.549319926,241.20100000000002,2,1
1757417295.2214813,1757417295.2212708,2025-09-09 11:28:15.221481,29.743957292166666,106.54931563966667,241.195,2,1
